presynaptic_ID;counts;postsynaptic_ID;symbol;optic_lobe_id;hemisphere;dorso-ventral
720575940612487630;36;720575940633269971;L3;R32;R;V
720575940612413026;25;720575940633269971;CT1;R32;R;V
720575940654872737;13;720575940633269971;Mi4;R32;R;V
720575940626330969;13;720575940633269971;Tm16;R32;R;V
720575940626044942;7;720575940633269971;OA-AL2b2;R32;R;V
720575940631237431;7;720575940633269971;pMP7;R32;R;V
720575940629502538;5;720575940633269971;PS125;R32;R;V
720575940623345878;4;720575940633269971;Dm12;R32;R;V
720575940636649652;4;720575940633269971;Tm16;R32;R;V
720575940623576211;4;720575940633269971;Dm10;R32;R;V
720575940623561165;3;720575940633269971;C2;R32;R;V
720575940611920594;2;720575940633269971;;R32;R;V
720575940627172248;2;720575940633269971;Mi4;R32;R;V
720575940612927473;2;720575940633269971;;R32;R;V
720575940605935025;2;720575940633269971;;R32;R;V
720575940622410736;2;720575940633269971;;R32;R;V
720575940625964377;2;720575940633269971;;R32;R;V
720575940625058568;2;720575940633269971;;R32;R;V
720575940622800154;1;720575940633269971;;R32;R;V
720575940608911113;1;720575940633269971;;R32;R;V
720575940629740538;1;720575940633269971;;R32;R;V
720575940643722440;1;720575940633269971;;R32;R;V
720575940624817191;1;720575940633269971;;R32;R;V
720575940536239799;1;720575940633269971;;R32;R;V
720575940634360546;1;720575940633269971;;R32;R;V
720575940536350391;1;720575940633269971;;R32;R;V
720575940635295083;1;720575940633269971;L3;R32;R;V
720575940628289413;1;720575940633269971;L3;R32;R;V
720575940613612394;1;720575940633269971;TmY17;R32;R;V
720575940624018628;1;720575940633269971;Tm16;R32;R;V
720575940632286924;1;720575940633269971;;R32;R;V
720575940632507919;1;720575940633269971;TmY15;R32;R;V
720575940624353065;1;720575940633269971;;R32;R;V
720575940582426176;1;720575940633269971;;R32;R;V
720575940626949925;1;720575940633269971;;R32;R;V
720575940626136862;37;720575940625889155;L3;R13;R;D
720575940620492404;30;720575940625889155;Mi4;R13;R;D
720575940612413026;29;720575940625889155;CT1;R13;R;D
720575940630437826;11;720575940625889155;C2;R13;R;D
720575940629502538;9;720575940625889155;PS125;R13;R;D
720575940640513358;8;720575940625889155;chunk-N.I.;R13;R;D
720575940620526512;7;720575940625889155;Tm16;R13;R;D
720575940629907984;6;720575940625889155;Tm16;R13;R;D
720575940625039031;6;720575940625889155;Dm12;R13;R;D
720575940625351780;5;720575940625889155;C3;R13;R;D
720575940605087520;5;720575940625889155;N.I.;R13;R;D
720575940621283348;4;720575940625889155;Tm16;R13;R;D
720575940661271937;3;720575940625889155;ML1;R13;R;D
720575940619505902;3;720575940625889155;Tm20;R13;R;D
720575940621513036;3;720575940625889155;Tm1;R13;R;D
720575940632164397;3;720575940625889155;Tm2;R13;R;D
720575940604209580;2;720575940625889155;Mi4;R13;R;D
720575940634422123;2;720575940625889155;Dm12;R13;R;D
720575940641157248;2;720575940625889155;Tm16;R13;R;D
720575940632329547;2;720575940625889155;ML1;R13;R;D
720575940634759672;2;720575940625889155;Mi13;R13;R;D
720575940626044942;2;720575940625889155;OA-AL2b2-R1;R13;R;D
720575940627268995;2;720575940625889155;TmY17;R13;R;D
720575940627483335;2;720575940625889155;;R13;R;D
720575940622584772;1;720575940625889155;TmY15;R13;R;D
720575940629649003;1;720575940625889155;;R13;R;D
720575940452708688;1;720575940625889155;;R13;R;D
720575940612671194;1;720575940625889155;;R13;R;D
720575940625026984;1;720575940625889155;;R13;R;D
720575940627376210;1;720575940625889155;;R13;R;D
720575940613290922;1;720575940625889155;Dm12;R13;R;D
720575940583083880;1;720575940625889155;;R13;R;D
720575940451084140;1;720575940625889155;;R13;R;D
720575940605209056;1;720575940625889155;;R13;R;D
720575940574536156;1;720575940625889155;;R13;R;D
720575940628180367;1;720575940625889155;Mi13;R13;R;D
720575940614196205;1;720575940625889155;;R13;R;D
720575940606029513;1;720575940625889155;;R13;R;D
720575940620918256;1;720575940625889155;;R13;R;D
720575940648459652;1;720575940625889155;;R13;R;D
720575940627511568;1;720575940625889155;;R13;R;D
720575940602455211;1;720575940625889155;;R13;R;D
720575940624245543;1;720575940625889155;;R13;R;D
720575940627544658;50;720575940623587939;L3;R31;R;V
720575940612413026;26;720575940623587939;CT1;R31;R;V
720575940645153303;16;720575940623587939;Mi4;R31;R;V
720575940633042989;9;720575940623587939;L3;R31;R;V
720575940604692704;7;720575940623587939;C3;R31;R;V
720575940613777645;6;720575940623587939;Tm16;R31;R;V
720575940639382717;6;720575940623587939;Tm1;R31;R;V
720575940636741231;6;720575940623587939;Tm20;R31;R;V
720575940623101978;6;720575940623587939;ML1;R31;R;V
720575940622285889;5;720575940623587939;N.I.;R31;R;V
720575940618202914;4;720575940623587939;Tm16;R31;R;V
720575940626774902;4;720575940623587939;chunk-N.I.;R31;R;V
720575940628075274;3;720575940623587939;TmY17;R31;R;V
720575940635075228;3;720575940623587939;chunk-N.I.;R31;R;V
720575940629179035;3;720575940623587939;C2;R31;R;V
720575940626794021;3;720575940623587939;Tm2;R31;R;V
720575940616302292;3;720575940623587939;T5b;R31;R;V
720575940624769609;3;720575940623587939;Dm20;R31;R;V
720575940611674232;2;720575940623587939;;R31;R;V
720575940635335319;2;720575940623587939;TmY15;R31;R;V
720575940661289345;2;720575940623587939;N.I.;R31;R;V
720575940653577974;2;720575940623587939;;R31;R;V
720575940639409536;2;720575940623587939;;R31;R;V
720575940622516852;2;720575940623587939;;R31;R;V
720575940636492911;2;720575940623587939;;R31;R;V
720575940626619510;2;720575940623587939;;R31;R;V
720575940630032144;2;720575940623587939;;R31;R;V
720575940645127447;2;720575940623587939;L3;R31;R;V
720575940610152541;2;720575940623587939;;R31;R;V
720575940619303176;2;720575940623587939;;R31;R;V
720575940615125910;2;720575940623587939;L3;R31;R;V
720575940627053898;2;720575940623587939;;R31;R;V
720575940632100683;2;720575940623587939;;R31;R;V
720575940614710509;1;720575940623587939;N.I.;R31;R;V
720575940592497443;1;720575940623587939;;R31;R;V
720575940640471118;1;720575940623587939;N.I.;R31;R;V
720575940585004998;1;720575940623587939;;R31;R;V
720575940615852447;1;720575940623587939;;R31;R;V
720575940524109118;1;720575940623587939;;R31;R;V
720575940611458766;1;720575940623587939;Mi13;R31;R;V
720575940626935600;1;720575940623587939;;R31;R;V
720575940617202805;1;720575940623587939;Dm12;R31;R;V
720575940488720566;1;720575940623587939;;R31;R;V
720575940620744664;1;720575940623587939;;R31;R;V
720575940612437234;1;720575940623587939;;R31;R;V
720575940621579504;1;720575940623587939;;R31;R;V
720575940610811229;1;720575940623587939;;R31;R;V
720575940588857514;1;720575940623587939;;R31;R;V
720575940629738539;1;720575940623587939;Dm12;R31;R;V
720575940628323215;1;720575940623587939;;R31;R;V
720575940631960919;1;720575940623587939;Tm16;R31;R;V
720575940634733282;1;720575940623587939;;R31;R;V
720575940579413216;1;720575940623587939;;R31;R;V
720575940621713101;1;720575940623587939;;R31;R;V
720575940490885879;1;720575940623587939;;R31;R;V
720575940629502538;1;720575940623587939;PS125;R31;R;V
720575940612413026;21;720575940630186571;CT1;R15;R;D
720575940614407889;9;720575940630186571;Mi4;R15;R;D
720575940611450722;5;720575940630186571;Dm12;R15;R;D
720575940612439502;4;720575940630186571;Tm16;R15;R;D
720575940624165144;3;720575940630186571;TmY10;R15;R;D
720575940632670056;3;720575940630186571;C3;R15;R;D
720575940631903819;3;720575940630186571;N.I.;R15;R;D
720575940627119370;3;720575940630186571;Tm16;R15;R;D
720575940616917772;2;720575940630186571;;R15;R;D
720575940623134948;2;720575940630186571;;R15;R;D
720575940630845348;2;720575940630186571;;R15;R;D
720575940631265091;2;720575940630186571;;R15;R;D
720575940615738271;2;720575940630186571;;R15;R;D
720575940597705305;1;720575940630186571;;R15;R;D
720575940508435405;1;720575940630186571;;R15;R;D
720575940633696851;1;720575940630186571;Mi4;R15;R;D
720575940618708770;1;720575940630186571;;R15;R;D
720575940659464577;1;720575940630186571;Tm1;R15;R;D
720575940620012671;1;720575940630186571;;R15;R;D
720575940619031862;1;720575940630186571;Tm16;R15;R;D
720575940614705133;1;720575940630186571;;R15;R;D
720575940628204550;1;720575940630186571;;R15;R;D
720575940620136613;1;720575940630186571;;R15;R;D
720575940592601260;1;720575940630186571;;R15;R;D
720575940655418529;1;720575940630186571;C2;R15;R;D
720575940630364727;1;720575940630186571;;R15;R;D
720575940638336326;1;720575940630186571;L3;R15;R;D
720575940614762898;1;720575940630186571;;R15;R;D
720575940618417477;1;720575940630186571;;R15;R;D
720575940631237431;1;720575940630186571;pMP7;R15;R;D
720575940609347140;1;720575940630186571;;R15;R;D
720575940560946464;1;720575940630186571;;R15;R;D
720575940638060378;1;720575940630186571;TmY15;R15;R;D
720575940633748450;1;720575940630186571;Tm16;R15;R;D
720575940624649452;39;720575940630668871;L3;R2;R;V
720575940612413026;24;720575940630668871;CT1;R2;R;V
720575940629822531;19;720575940630668871;Mi4;R2;R;V
720575940633860653;9;720575940630668871;ML1;R2;R;V
720575940636291179;7;720575940630668871;L4;R2;R;V
720575940625525740;7;720575940630668871;OA-AL2b2;R2;R;V
720575940633695736;6;720575940630668871;Mi4;R2;R;V
720575940626027341;4;720575940630668871;TmY15;R2;R;V
720575940636717230;4;720575940630668871;C3;R2;R;V
720575940632927661;4;720575940630668871;C2;R2;R;V
720575940620507984;4;720575940630668871;Dm12;R2;R;V
720575940628761105;4;720575940630668871;Mi14;R2;R;V
720575940646004771;3;720575940630668871;N.I.;R2;R;V
720575940611911122;3;720575940630668871;Tm16;R2;R;V
720575940629502538;3;720575940630668871;PS125;R2;R;V
720575940631712975;2;720575940630668871;;R2;R;V
720575940626100313;2;720575940630668871;Tm1;R2;R;V
720575940628637937;2;720575940630668871;C3;R2;R;V
720575940630451543;2;720575940630668871;;R2;R;V
720575940652010998;2;720575940630668871;;R2;R;V
720575940629885456;1;720575940630668871;;R2;R;V
720575940642650075;1;720575940630668871;;R2;R;V
720575940621943984;1;720575940630668871;;R2;R;V
720575940600879554;1;720575940630668871;;R2;R;V
720575940639769140;1;720575940630668871;;R2;R;V
720575940531634317;1;720575940630668871;;R2;R;V
720575940619632566;1;720575940630668871;Mi4;R2;R;V
720575940625751378;1;720575940630668871;;R2;R;V
720575940627526140;1;720575940630668871;;R2;R;V
720575940631843748;1;720575940630668871;;R2;R;V
720575940496923522;1;720575940630668871;;R2;R;V
720575940661420673;1;720575940630668871;;R2;R;V
720575940639294323;1;720575940630668871;;R2;R;V
720575940623625741;1;720575940630668871;;R2;R;V
720575940616662284;1;720575940630668871;;R2;R;V
720575940614452886;1;720575940630668871;;R2;R;V
720575940617954507;1;720575940630668871;;R2;R;V
720575940645097251;1;720575940630668871;;R2;R;V
720575940612273971;1;720575940630668871;;R2;R;V
720575940632258786;1;720575940630668871;;R2;R;V
720575940623183544;1;720575940630668871;;R2;R;V
720575940621364340;1;720575940630668871;L4;R2;R;V
720575940625693284;1;720575940630668871;Tm1;R2;R;V
720575940622462452;1;720575940630668871;TmY15;R2;R;V
720575940531621517;1;720575940630668871;;R2;R;V
720575940624390953;35;720575940642642996;L3;R20;R;D
720575940612413026;22;720575940642642996;CT1;R20;R;D
720575940619638663;7;720575940642642996;TmY17;R20;R;D
720575940628006056;5;720575940642642996;Mi4;R20;R;D
720575940639406525;4;720575940642642996;Dm3;R20;R;D
720575940613032341;4;720575940642642996;Tm16;R20;R;D
720575940633977645;3;720575940642642996;Dm12;R20;R;D
720575940645548852;3;720575940642642996;Tm20;R20;R;D
720575940633782436;3;720575940642642996;Dm12;R20;R;D
720575940607832498;2;720575940642642996;TmY15;R20;R;D
720575940626840164;2;720575940642642996;Tm16;R20;R;D
720575940605195730;2;720575940642642996;;R20;R;D
720575940618902100;2;720575940642642996;;R20;R;D
720575940632415116;2;720575940642642996;C3;R20;R;D
720575940627262440;2;720575940642642996;;R20;R;D
720575940628888296;2;720575940642642996;Tm16;R20;R;D
720575940634331128;2;720575940642642996;;R20;R;D
720575940639340863;2;720575940642642996;Tm16;R20;R;D
720575940399968861;1;720575940642642996;;R20;R;D
720575940632777320;1;720575940642642996;OA-AL2b2-R2;R20;R;D
720575940642644788;1;720575940642642996;;R20;R;D
720575940614579106;1;720575940642642996;;R20;R;D
720575940630848481;1;720575940642642996;;R20;R;D
720575940612506428;1;720575940642642996;;R20;R;D
720575940640595252;1;720575940642642996;;R20;R;D
720575940455055689;1;720575940642642996;;R20;R;D
720575940585149674;1;720575940642642996;;R20;R;D
720575940627523330;1;720575940642642996;;R20;R;D
720575940631738415;1;720575940642642996;;R20;R;D
720575940620506704;1;720575940642642996;Dm12;R20;R;D
720575940615297548;1;720575940642642996;;R20;R;D
720575940640957016;1;720575940642642996;Dm12;R20;R;D
720575940619728007;1;720575940642642996;L3;R20;R;D
720575940613674291;1;720575940642642996;;R20;R;D
720575940642648116;1;720575940642642996;;R20;R;D
720575940461148537;1;720575940642642996;;R20;R;D
720575940628456295;1;720575940642642996;;R20;R;D
720575940635520608;1;720575940642642996;;R20;R;D
720575940606671136;1;720575940642642996;;R20;R;D
720575940629673436;1;720575940642642996;Tm1;R20;R;D
720575940634689561;1;720575940642642996;;R20;R;D
720575940630124375;1;720575940642642996;Tm16;R20;R;D
720575940636077413;1;720575940642642996;Mi13;R20;R;D
720575940446737180;1;720575940642642996;;R20;R;D
720575940625461849;1;720575940642642996;;R20;R;D
720575940622516852;1;720575940642642996;;R20;R;D
720575940612413026;32;720575940633362131;CT1;R4;R;D
720575940628260368;29;720575940633362131;L3;R4;R;D
720575940613649125;17;720575940633362131;Mi4;R4;R;D
720575940620413144;4;720575940633362131;ML1;R4;R;D
720575940615956118;3;720575940633362131;Dm12;R4;R;D
720575940632777320;3;720575940633362131;OA-AL2b2;R4;R;D
720575940636762479;2;720575940633362131;;R4;R;D
720575940617322304;2;720575940633362131;;R4;R;D
720575940627789650;2;720575940633362131;;R4;R;D
720575940597550891;2;720575940633362131;;R4;R;D
720575940620815184;2;720575940633362131;Tm16;R4;R;D
720575940631237431;2;720575940633362131;pMP7;R4;R;D
720575940635205995;2;720575940633362131;;R4;R;D
720575940631558483;2;720575940633362131;;R4;R;D
720575940616462523;2;720575940633362131;Mi4;R4;R;D
720575940628307026;2;720575940633362131;;R4;R;D
720575940635070143;2;720575940633362131;;R4;R;D
720575940506325834;1;720575940633362131;;R4;R;D
720575940412678868;1;720575940633362131;;R4;R;D
720575940622057804;1;720575940633362131;;R4;R;D
720575940615641091;1;720575940633362131;;R4;R;D
720575940634017120;1;720575940633362131;;R4;R;D
720575940605347138;1;720575940633362131;;R4;R;D
720575940634888855;1;720575940633362131;C3;R4;R;D
720575940626681945;1;720575940633362131;;R4;R;D
720575940625821733;1;720575940633362131;;R4;R;D
720575940626403842;1;720575940633362131;L4;R4;R;D
720575940630739004;1;720575940633362131;Mi13;R4;R;D
720575940629847707;1;720575940633362131;;R4;R;D
720575940609569860;1;720575940633362131;;R4;R;D
720575940548755374;1;720575940633362131;;R4;R;D
720575940637734372;1;720575940633362131;Tm1;R4;R;D
720575940500730863;1;720575940633362131;;R4;R;D
720575940640261429;1;720575940633362131;Tm16;R4;R;D
720575940647681668;1;720575940633362131;;R4;R;D
720575940618964672;1;720575940633362131;;R4;R;D
720575940636386411;1;720575940633362131;ML1;R4;R;D
720575940608555868;1;720575940633362131;Mi4;R4;R;D
720575940633515406;1;720575940633362131;TmY17;R4;R;D
720575940631346895;1;720575940633362131;;R4;R;D
720575940631095095;25;720575940626579087;L3;R19;R;V
720575940638834246;14;720575940626579087;Mi4;R19;R;V
720575940612413026;13;720575940626579087;CT1;R19;R;V
720575940644937751;5;720575940626579087;C3;R19;R;V
720575940614774959;4;720575940626579087;Tm16;R19;R;V
720575940625608935;3;720575940626579087;TmY15;R19;R;V
720575940624077005;2;720575940626579087;Dm12;R19;R;V
720575940634054425;2;720575940626579087;C2;R19;R;V
720575940607963147;2;720575940626579087;;R19;R;V
720575940627773096;2;720575940626579087;Mi4;R19;R;V
720575940622356406;2;720575940626579087;;R19;R;V
720575940624931847;2;720575940626579087;ML1;R19;R;V
720575940613185715;1;720575940626579087;;R19;R;V
720575940625996051;1;720575940626579087;Mi13;R19;R;V
720575940614255512;1;720575940626579087;;R19;R;V
720575940383576415;1;720575940626579087;;R19;R;V
720575940641612507;1;720575940626579087;;R19;R;V
720575940628359430;1;720575940626579087;C2;R19;R;V
720575940623207688;1;720575940626579087;;R19;R;V
720575940395033582;1;720575940626579087;;R19;R;V
720575940621750644;1;720575940626579087;;R19;R;V
720575940613776365;35;720575940629511874;L3;R33;R;V
720575940623309261;12;720575940629511874;Mi4;R33;R;V
720575940612413026;10;720575940629511874;CT1;R33;R;V
720575940621122286;8;720575940629511874;Tm16;R33;R;V
720575940615697298;7;720575940629511874;ML1;R33;R;V
720575940623921159;6;720575940629511874;C3;R33;R;V
720575940631237431;6;720575940629511874;pMP7;R33;R;V
720575940637608846;6;720575940629511874;Tm20;R33;R;V
720575940630920642;5;720575940629511874;C2;R33;R;V
720575940618454365;5;720575940629511874;Tm16;R33;R;V
720575940622455977;5;720575940629511874;Tm2;R33;R;V
720575940617982438;4;720575940629511874;Tm1;R33;R;V
720575940624660971;4;720575940629511874;Tm16;R33;R;V
720575940630218358;3;720575940629511874;L3;R33;R;V
720575940629502538;2;720575940629511874;PS125;R33;R;V
720575940619165509;2;720575940629511874;Dm12;R33;R;V
720575940625964377;2;720575940629511874;;R33;R;V
720575940645108680;2;720575940629511874;TmY15;R33;R;V
720575940634356660;2;720575940629511874;Mi4;R33;R;V
720575940632777320;2;720575940629511874;OA-AL2b2-R2;R33;R;V
720575940609005660;2;720575940629511874;Dm12;R33;R;V
720575940620965741;2;720575940629511874;L4;R33;R;V
720575940612534641;2;720575940629511874;Dm12;R33;R;V
720575940640213070;1;720575940629511874;;R33;R;V
720575940626935600;1;720575940629511874;;R33;R;V
720575940599445058;1;720575940629511874;;R33;R;V
720575940626710300;1;720575940629511874;;R33;R;V
720575940632305036;1;720575940629511874;;R33;R;V
720575940415707188;1;720575940629511874;;R33;R;V
720575940635196528;1;720575940629511874;;R33;R;V
720575940613728938;1;720575940629511874;ML1;R33;R;V
720575940606839218;1;720575940629511874;;R33;R;V
720575940588011156;1;720575940629511874;;R33;R;V
720575940607509170;1;720575940629511874;Mi4;R33;R;V
720575940637296862;1;720575940629511874;;R33;R;V
720575940613478184;1;720575940629511874;;R33;R;V
720575940486951015;1;720575940629511874;;R33;R;V
720575940614008360;1;720575940629511874;;R33;R;V
720575940622671454;1;720575940629511874;;R33;R;V
720575940612413026;16;720575940615761570;CT1;R1;R;V
720575940619734292;15;720575940615761570;Tm16;R1;R;V
720575940629241799;14;720575940615761570;Mi4;R1;R;V
720575940616352578;6;720575940615761570;Mi4;R1;R;V
720575940622462452;5;720575940615761570;TmY15;R1;R;V
720575940629837671;4;720575940615761570;Tm20;R1;R;V
720575940618084445;3;720575940615761570;C3;R1;R;V
720575940615621266;3;720575940615761570;Pm1;R1;R;V
720575940633816601;3;720575940615761570;Tm1;R1;R;V
720575940630467948;3;720575940615761570;C3;R1;R;V
720575940630791564;2;720575940615761570;Tm16;R1;R;V
720575940598267657;2;720575940615761570;TmY15;R1;R;V
720575940622540549;2;720575940615761570;;R1;R;V
720575940619054676;2;720575940615761570;Dm12;R1;R;V
720575940628661135;1;720575940615761570;L3;R1;R;V
720575940630601854;1;720575940615761570;TmY15;R1;R;V
720575940622509773;1;720575940615761570;Tm1;R1;R;V
720575940606857602;1;720575940615761570;;R1;R;V
720575940629984220;1;720575940615761570;;R1;R;V
720575940633748706;1;720575940615761570;;R1;R;V
720575940612440014;1;720575940615761570;;R1;R;V
720575940632847968;1;720575940615761570;;R1;R;V
720575940620377429;1;720575940615761570;;R1;R;V
720575940624390438;1;720575940615761570;Dm12;R1;R;V
720575940631345465;1;720575940615761570;;R1;R;V
720575940620341185;1;720575940615761570;TmY15;R1;R;V
720575940639070554;1;720575940615761570;;R1;R;V
720575940613020018;1;720575940615761570;;R1;R;V
720575940626027341;1;720575940615761570;TmY15;R1;R;V
720575940624931847;1;720575940615761570;ML1;R1;R;V
720575940620712838;1;720575940615761570;Mi4;R1;R;V
720575940631237431;1;720575940615761570;pMP7;R1;R;V
720575940610708600;31;720575940609798386;L3;R37;R;D
720575940612413026;20;720575940609798386;CT1;R37;R;D
720575940616845941;19;720575940609798386;Mi4;R37;R;D
720575940627432766;9;720575940609798386;chunk-N.I.;R37;R;D
720575940642272757;8;720575940609798386;TmY10;R37;R;D
720575940644337312;7;720575940609798386;C2;R37;R;D
720575940610095172;3;720575940609798386;TmY17;R37;R;D
720575940636386411;3;720575940609798386;ML1;R37;R;D
720575940614398370;3;720575940609798386;T5d;R37;R;D
720575940604476774;3;720575940609798386;C3;R37;R;D
720575940619232216;2;720575940609798386;;R37;R;D
720575940623915021;2;720575940609798386;Dm12;R37;R;D
720575940631447801;2;720575940609798386;Dm12;R37;R;D
720575940625621808;2;720575940609798386;;R37;R;D
720575940629502538;2;720575940609798386;PS125;R37;R;D
720575940617539165;2;720575940609798386;;R37;R;D
720575940631395128;2;720575940609798386;;R37;R;D
720575940631146026;2;720575940609798386;Tm1;R37;R;D
720575940620017937;2;720575940609798386;;R37;R;D
720575940639075647;2;720575940609798386;C3;R37;R;D
720575940606013886;2;720575940609798386;L4;R37;R;D
720575940633294383;2;720575940609798386;;R37;R;D
720575940472018182;1;720575940609798386;;R37;R;D
720575940627666283;1;720575940609798386;L4;R37;R;D
720575940506007685;1;720575940609798386;;R37;R;D
720575940643400352;1;720575940609798386;;R37;R;D
720575940640471118;1;720575940609798386;N.I.;R37;R;D
720575940632063289;1;720575940609798386;Mi4;R37;R;D
720575940617214395;1;720575940609798386;C3;R37;R;D
720575940631237431;1;720575940609798386;pMP7;R37;R;D
720575940624486729;1;720575940609798386;Mi4;R37;R;D
720575940613646146;1;720575940609798386;;R37;R;D
720575940632539407;1;720575940609798386;;R37;R;D
720575940615956118;1;720575940609798386;;R37;R;D
720575940626101788;1;720575940609798386;;R37;R;D
720575940613526937;1;720575940609798386;;R37;R;D
720575940637873471;1;720575940609798386;;R37;R;D
720575940621540518;1;720575940609798386;;R37;R;D
720575940619732544;1;720575940609798386;;R37;R;D
720575940618173341;37;720575940637612429;L3;R34;R;V
720575940612413026;23;720575940637612429;CT1;R34;R;V
720575940608009750;21;720575940637612429;Mi4;R34;R;V
720575940606502066;11;720575940637612429;Tm20;R34;R;V
720575940625156425;9;720575940637612429;Tm16;R34;R;V
720575940632618722;6;720575940637612429;Tm16;R34;R;V
720575940631237431;6;720575940637612429;pMP7;R34;R;V
720575940624521916;5;720575940637612429;Tm16;R34;R;V
720575940629502538;5;720575940637612429;PS125;R34;R;V
720575940621270637;4;720575940637612429;C3;R34;R;V
720575940626538826;4;720575940637612429;Dm10;R34;R;V
720575940610422467;4;720575940637612429;Dm12;R34;R;V
720575940616104863;4;720575940637612429;Dm12;R34;R;V
720575940630635258;4;720575940637612429;ML1;R34;R;V
720575940653460470;3;720575940637612429;Dm3;R34;R;V
720575940620921680;2;720575940637612429;;R34;R;V
720575940627812295;2;720575940637612429;TmY15;R34;R;V
720575940642662285;2;720575940637612429;;R34;R;V
720575940625401219;2;720575940637612429;;R34;R;V
720575940461750409;2;720575940637612429;;R34;R;V
720575940620000960;2;720575940637612429;Tm1;R34;R;V
720575940627996285;2;720575940637612429;OA-AL2b2-L2;R34;R;V
720575940637521118;2;720575940637612429;C2;R34;R;V
720575940586355930;1;720575940637612429;;R34;R;V
720575940632540620;1;720575940637612429;;R34;R;V
720575940620486209;1;720575940637612429;TmY15;R34;R;V
720575940624088840;1;720575940637612429;TmY17;R34;R;V
720575940643519648;1;720575940637612429;;R34;R;V
720575940613248435;1;720575940637612429;;R34;R;V
720575940618049314;1;720575940637612429;;R34;R;V
720575940629698551;1;720575940637612429;;R34;R;V
720575940628352680;1;720575940637612429;;R34;R;V
720575940637506281;1;720575940637612429;;R34;R;V
720575940613842659;1;720575940637612429;;R34;R;V
720575940620353148;1;720575940637612429;;R34;R;V
720575940622792692;1;720575940637612429;;R34;R;V
720575940626044942;1;720575940637612429;OA-AL2b2-R1;R34;R;V
720575940622986535;34;720575940608295433;L3;R30;R;V
720575940612413026;23;720575940608295433;CT1;R30;R;V
720575940629939756;23;720575940608295433;Mi4;R30;R;V
720575940624715244;3;720575940608295433;Tm20;R30;R;V
720575940629738539;3;720575940608295433;Dm12;R30;R;V
720575940626935600;2;720575940608295433;;R30;R;V
720575940627340165;2;720575940608295433;C2;R30;R;V
720575940623811096;2;720575940608295433;;R30;R;V
720575940633021240;2;720575940608295433;;R30;R;V
720575940632777320;2;720575940608295433;OA-AL2b2-R2;R30;R;V
720575940625549036;2;720575940608295433;;R30;R;V
720575940635645432;2;720575940608295433;Tm16;R30;R;V
720575940631774226;2;720575940608295433;TmY15;R30;R;V
720575940621383796;1;720575940608295433;C3;R30;R;V
720575940609971111;1;720575940608295433;;R30;R;V
720575940605097132;1;720575940608295433;;R30;R;V
720575940640471118;1;720575940608295433;N.I.;R30;R;V
720575940624538445;1;720575940608295433;;R30;R;V
720575940620417377;1;720575940608295433;Tm1;R30;R;V
720575940631927692;1;720575940608295433;;R30;R;V
720575940453419938;1;720575940608295433;;R30;R;V
720575940612537366;1;720575940608295433;;R30;R;V
720575940614278696;1;720575940608295433;;R30;R;V
720575940630932540;1;720575940608295433;TmY17;R30;R;V
720575940633605663;1;720575940608295433;Dm12;R30;R;V
720575940487708125;1;720575940608295433;;R30;R;V
720575940597166078;1;720575940608295433;;R30;R;V
720575940629502538;1;720575940608295433;PS125;R30;R;V
720575940624194707;31;720575940619784545;L3;R38;R;V
720575940612413026;17;720575940619784545;CT1;R38;R;V
720575940623460339;11;720575940619784545;Mi4;R38;R;V
720575940620777199;10;720575940619784545;Tm16;R38;R;V
720575940614653950;7;720575940619784545;Tm20;R38;R;V
720575940615380391;6;720575940619784545;Dm12;R38;R;V
720575940640413757;5;720575940619784545;Tm1;R38;R;V
720575940614717438;3;720575940619784545;Mi9;R38;R;V
720575940630635258;2;720575940619784545;ML1;R38;R;V
720575940628864771;2;720575940619784545;Dm12;R38;R;V
720575940598568217;2;720575940619784545;;R38;R;V
720575940624589035;2;720575940619784545;;R38;R;V
720575940632671149;2;720575940619784545;Dm12;R38;R;V
720575940603718316;1;720575940619784545;L4;R38;R;V
720575940627288676;1;720575940619784545;;R38;R;V
720575940588996834;1;720575940619784545;;R38;R;V
720575940632154439;1;720575940619784545;C3;R38;R;V
720575940588995554;1;720575940619784545;;R38;R;V
720575940612294293;1;720575940619784545;;R38;R;V
720575940632265543;1;720575940619784545;;R38;R;V
720575940613131122;1;720575940619784545;TmY15;R38;R;V
720575940639687539;1;720575940619784545;Mi13;R38;R;V
720575940627817488;1;720575940619784545;;R38;R;V
720575940608257650;1;720575940619784545;;R38;R;V
720575940618922309;1;720575940619784545;L4;R38;R;V
720575940615151446;38;720575940659650945;L3;R16;R;V
720575940612413026;19;720575940659650945;CT1;R16;R;V
720575940629293628;18;720575940659650945;Mi4;R16;R;V
720575940627901864;11;720575940659650945;Tm20;R16;R;V
720575940629502538;7;720575940659650945;PS125;R16;R;V
720575940623576211;4;720575940659650945;Dm10;R16;R;V
720575940623345878;4;720575940659650945;Dm12;R16;R;V
720575940609075157;4;720575940659650945;C2;R16;R;V
720575940623148424;4;720575940659650945;C3;R16;R;V
720575940632777320;3;720575940659650945;OA-AL2b2;R16;R;V
720575940625964377;3;720575940659650945;TmY15;R16;R;V
720575940620536589;3;720575940659650945;Tm16;R16;R;V
720575940627937301;3;720575940659650945;L3;R16;R;V
720575940613882473;2;720575940659650945;;R16;R;V
720575940629089067;2;720575940659650945;;R16;R;V
720575940628531112;2;720575940659650945;;R16;R;V
